record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,raw_seed_epsilon_rms,raw_seed_absolute_rms,min_im_eps,G_rho,G_rho_excess,G_class,source_FDTD_ready,source_FDTD_status,FDTD_ready,FDTD_status,exportable,artifact_status,selected,model_json,model_curve,fitting_grid_points,raw_database_points,fit_wl_min_um,fit_wl_max_um,n_input_points,source_output_dir,json_global_selected,json_cp_all,json_scp_all,run_status,error,source_record_key
AlAs_AlAs_Gadras,AlAs,AlAs,Gadras,True,2,SCP,SemiAnalyticalCP,SCP_M2,SCP_POOL50,0.0011146314270633,0.0123410231960175,0.003075364235394,0.0350213432104978,0.0023809041141666,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/AlAs_AlAs_Gadras/SCP_M2.json,model_curves/AlAs_AlAs_Gadras/SCP_M2.json,experimental/AlAs_AlAs_Gadras/fitting_grid_points.json,experimental/AlAs_AlAs_Gadras/raw_database_points.json,0.4502291,1.1,326,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/AlAs/VISNIR_ANY_AlAs_Gadras_0.4502_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/AlAs/VISNIR_ANY_AlAs_Gadras_0.4502_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/AlAs/VISNIR_ANY_AlAs_Gadras_0.4502_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/AlAs/VISNIR_ANY_AlAs_Gadras_0.4502_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_AlAs_Gadras_0.4502_1.1um
Au_Au_Magnozzi-25C,Au,Au,Magnozzi-25C,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0039480494556078,0.067155212664195,0.1320740997528744,1.4015847779390986,1.0602623019016215,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Au_Au_Magnozzi-25C/SCP_M4.json,model_curves/Au_Au_Magnozzi-25C/SCP_M4.json,experimental/Au_Au_Magnozzi-25C/fitting_grid_points.json,experimental/Au_Au_Magnozzi-25C/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Magnozzi-25C_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Magnozzi-25C_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Magnozzi-25C_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Magnozzi-25C_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Au_Magnozzi-25C_0.3_1.1um
C_C_Song-sHOPG-e,C,C,Song-sHOPG-e,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.0074527339026185,0.0134900332806501,0.007524625582247,0.0137275415251575,3.571322080887288e-08,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/C_C_Song-sHOPG-e/SCP_M1.json,model_curves/C_C_Song-sHOPG-e/SCP_M1.json,experimental/C_C_Song-sHOPG-e/fitting_grid_points.json,experimental/C_C_Song-sHOPG-e/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/C/VISNIR_ANY_C_Song-sHOPG-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/C/VISNIR_ANY_C_Song-sHOPG-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/C/VISNIR_ANY_C_Song-sHOPG-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/C/VISNIR_ANY_C_Song-sHOPG-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_C_Song-sHOPG-e_0.3_1.1um
Cu_Cu_Rakic-BB,Cu,Cu,Rakic-BB,True,5,SCP,SemiAnalyticalCP,SCP_M5,SCP_POOL50,0.0002121565067078,0.002272127155883,0.0352951525616439,0.3695961344124809,1.7346763540590615,1.0000000000000002,2.220446049250313e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Cu_Cu_Rakic-BB/SCP_M5.json,model_curves/Cu_Cu_Rakic-BB/SCP_M5.json,experimental/Cu_Cu_Rakic-BB/fitting_grid_points.json,experimental/Cu_Cu_Rakic-BB/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Cu/VISNIR_ANY_Cu_Rakic-BB_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Cu/VISNIR_ANY_Cu_Rakic-BB_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Cu/VISNIR_ANY_Cu_Rakic-BB_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Cu/VISNIR_ANY_Cu_Rakic-BB_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Cu_Rakic-BB_0.3_1.1um
GaSb_GaSb_Adachi,GaSb,GaSb,Adachi,True,5,SCP,SemiAnalyticalCP,SCP_M5,SCP_POOL50,0.1503174423862918,3.6781977281755895,0.0963712843190854,2.2444625138861185,2.4088218367513576,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/GaSb_GaSb_Adachi/SCP_M5.json,model_curves/GaSb_GaSb_Adachi/SCP_M5.json,experimental/GaSb_GaSb_Adachi/fitting_grid_points.json,experimental/GaSb_GaSb_Adachi/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/GaSb/VISNIR_ANY_GaSb_Adachi_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/GaSb/VISNIR_ANY_GaSb_Adachi_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/GaSb/VISNIR_ANY_GaSb_Adachi_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/GaSb/VISNIR_ANY_GaSb_Adachi_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_GaSb_Adachi_0.3_1.1um
MoS2_MoS2_Song-10L,MoS2,MoS2,Song-10L,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0286117034651758,0.4595155387198142,0.049515597810385,0.7543476741050995,0.770123923086192,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/MoS2_MoS2_Song-10L/SCP_M4.json,model_curves/MoS2_MoS2_Song-10L/SCP_M4.json,experimental/MoS2_MoS2_Song-10L/fitting_grid_points.json,experimental/MoS2_MoS2_Song-10L/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-10L_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-10L_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-10L_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Song-10L_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_MoS2_Song-10L_0.3_1.1um
Pd_Pd_Rakic-LD,Pd,Pd,Rakic-LD,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0002019789379453,0.0061625755251321,0.0046135241174004,0.0900866361720095,5.181022377196573,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Pd_Pd_Rakic-LD/SCP_M4.json,model_curves/Pd_Pd_Rakic-LD/SCP_M4.json,experimental/Pd_Pd_Rakic-LD/fitting_grid_points.json,experimental/Pd_Pd_Rakic-LD/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Pd/VISNIR_ANY_Pd_Rakic-LD_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Pd/VISNIR_ANY_Pd_Rakic-LD_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Pd/VISNIR_ANY_Pd_Rakic-LD_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Pd/VISNIR_ANY_Pd_Rakic-LD_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Pd_Rakic-LD_0.3_1.1um
Si_Si_Vuye-150C,Si,Si,Vuye-150C,True,4,CP,AnalyticalCP,CP_M4,CP_POOL50,0.0035655266457164,0.110876067638785,0.0060593992578991,0.1849165363089531,0.0103974443358945,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Si_Si_Vuye-150C/CP_M4.json,model_curves/Si_Si_Vuye-150C/CP_M4.json,experimental/Si_Si_Vuye-150C/fitting_grid_points.json,experimental/Si_Si_Vuye-150C/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-150C_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-150C_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-150C_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Vuye-150C_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Si_Vuye-150C_0.3_0.8266um
Ta_Ta_Werner,Ta,Ta,Werner,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.0003153781811614,0.0146411815089172,0.0295277187010713,0.7173850185838236,8.269220471778388,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ta_Ta_Werner/SCP_M3.json,model_curves/Ta_Ta_Werner/SCP_M3.json,experimental/Ta_Ta_Werner/fitting_grid_points.json,experimental/Ta_Ta_Werner/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta/VISNIR_ANY_Ta_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta/VISNIR_ANY_Ta_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta/VISNIR_ANY_Ta_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta/VISNIR_ANY_Ta_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ta_Werner_0.3_1.1um
Ti_Ti_Werner-DFT,Ti,Ti,Werner-DFT,True,5,SCP,SemiAnalyticalCP,SCP_M5,SCP_POOL50,0.0137115269908106,0.4509694204319584,0.0201231023724342,0.6729861520447902,12.290606994052515,1.000000000000002,1.9984014443252818e-15,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ti_Ti_Werner-DFT/SCP_M5.json,model_curves/Ti_Ti_Werner-DFT/SCP_M5.json,experimental/Ti_Ti_Werner-DFT/fitting_grid_points.json,experimental/Ti_Ti_Werner-DFT/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ti/VISNIR_ANY_Ti_Werner-DFT_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ti/VISNIR_ANY_Ti_Werner-DFT_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ti/VISNIR_ANY_Ti_Werner-DFT_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ti/VISNIR_ANY_Ti_Werner-DFT_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ti_Werner-DFT_0.3_1.1um
W_W_Weaver,W,W,Weaver,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0240005913716073,0.451756477046153,0.1618348973379636,3.051776482322064,14.189385631754703,1.0000000000000002,2.220446049250313e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/W_W_Weaver/SCP_M4.json,model_curves/W_W_Weaver/SCP_M4.json,experimental/W_W_Weaver/fitting_grid_points.json,experimental/W_W_Weaver/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/W/VISNIR_ANY_W_Weaver_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/W/VISNIR_ANY_W_Weaver_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/W/VISNIR_ANY_W_Weaver_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/W/VISNIR_ANY_W_Weaver_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_W_Weaver_0.3_1.1um
Ag_Ag_Ciesielski-Ni,Ag,Ag,Ciesielski-Ni,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0037158506527015,0.0162649072481428,0.1044504356394772,0.3286904556687691,0.3105450880680227,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ag_Ag_Ciesielski-Ni/SCP_M4.json,model_curves/Ag_Ag_Ciesielski-Ni/SCP_M4.json,experimental/Ag_Ag_Ciesielski-Ni/fitting_grid_points.json,experimental/Ag_Ag_Ciesielski-Ni/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Ciesielski-Ni_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Ciesielski-Ni_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Ciesielski-Ni_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Ciesielski-Ni_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ag_Ciesielski-Ni_0.3_1.1um
AlAs_AlAs_Rakic,AlAs,AlAs,Rakic,True,5,CP,AnalyticalCP,CP_M5,CP_POOL50,0.0044990427439252,0.07594945229731,0.0051521517208953,0.0649228666376981,1.0000000011389788e-07,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/AlAs_AlAs_Rakic/CP_M5.json,model_curves/AlAs_AlAs_Rakic/CP_M5.json,experimental/AlAs_AlAs_Rakic/fitting_grid_points.json,experimental/AlAs_AlAs_Rakic/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/AlAs/VISNIR_ANY_AlAs_Rakic_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/AlAs/VISNIR_ANY_AlAs_Rakic_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/AlAs/VISNIR_ANY_AlAs_Rakic_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/AlAs/VISNIR_ANY_AlAs_Rakic_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_AlAs_Rakic_0.3_1.1um
