json,status,record_key,family,N
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta\SCP_M1.json,indexed,SiO2_SiO2_Franta,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta\SCP_M2.json,indexed,SiO2_SiO2_Franta,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta\SCP_M3.json,indexed,SiO2_SiO2_Franta,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta\SCP_M4.json,indexed,SiO2_SiO2_Franta,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta\SCP_M5.json,indexed,SiO2_SiO2_Franta,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\CP_M1.json,indexed,SiO2_SiO2_Franta-25C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\CP_M2.json,indexed,SiO2_SiO2_Franta-25C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\CP_M3.json,indexed,SiO2_SiO2_Franta-25C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\CP_M4.json,indexed,SiO2_SiO2_Franta-25C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\CP_M5.json,indexed,SiO2_SiO2_Franta-25C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\RP_M1.json,indexed,SiO2_SiO2_Franta-25C,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\RP_M2.json,indexed,SiO2_SiO2_Franta-25C,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\RP_M3.json,indexed,SiO2_SiO2_Franta-25C,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\RP_M4.json,indexed,SiO2_SiO2_Franta-25C,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\SCP_M1.json,indexed,SiO2_SiO2_Franta-25C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\SCP_M2.json,indexed,SiO2_SiO2_Franta-25C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\SCP_M3.json,indexed,SiO2_SiO2_Franta-25C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\SCP_M4.json,indexed,SiO2_SiO2_Franta-25C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-25C\SCP_M5.json,indexed,SiO2_SiO2_Franta-25C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\CP_M1.json,indexed,SiO2_SiO2_Franta-300C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\CP_M2.json,indexed,SiO2_SiO2_Franta-300C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\CP_M3.json,indexed,SiO2_SiO2_Franta-300C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\CP_M4.json,indexed,SiO2_SiO2_Franta-300C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\CP_M5.json,indexed,SiO2_SiO2_Franta-300C,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\RP_M1.json,indexed,SiO2_SiO2_Franta-300C,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\RP_M2.json,indexed,SiO2_SiO2_Franta-300C,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\RP_M4.json,indexed,SiO2_SiO2_Franta-300C,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\RP_M5.json,indexed,SiO2_SiO2_Franta-300C,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\SCP_M1.json,indexed,SiO2_SiO2_Franta-300C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\SCP_M2.json,indexed,SiO2_SiO2_Franta-300C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\SCP_M3.json,indexed,SiO2_SiO2_Franta-300C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\SCP_M4.json,indexed,SiO2_SiO2_Franta-300C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Franta-300C\SCP_M5.json,indexed,SiO2_SiO2_Franta-300C,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Gao\CP_M1.json,indexed,SiO2_SiO2_Gao,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Gao\CP_M2.json,indexed,SiO2_SiO2_Gao,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Gao\RP_M1.json,indexed,SiO2_SiO2_Gao,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Gao\RP_M2.json,indexed,SiO2_SiO2_Gao,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Gao\SCP_M1.json,indexed,SiO2_SiO2_Gao,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Gao\SCP_M2.json,indexed,SiO2_SiO2_Gao,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\CP_M1.json,indexed,SiO2_SiO2_Lemarchand,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\CP_M2.json,indexed,SiO2_SiO2_Lemarchand,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\CP_M4.json,indexed,SiO2_SiO2_Lemarchand,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\CP_M5.json,indexed,SiO2_SiO2_Lemarchand,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\RP_M1.json,indexed,SiO2_SiO2_Lemarchand,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\SCP_M1.json,indexed,SiO2_SiO2_Lemarchand,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\SCP_M2.json,indexed,SiO2_SiO2_Lemarchand,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\SCP_M3.json,indexed,SiO2_SiO2_Lemarchand,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\SCP_M4.json,indexed,SiO2_SiO2_Lemarchand,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Lemarchand\SCP_M5.json,indexed,SiO2_SiO2_Lemarchand,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Rodriguez-de_Marcos\CP_M1.json,indexed,SiO2_SiO2_Rodriguez-de_Marcos,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Rodriguez-de_Marcos\CP_M2.json,indexed,SiO2_SiO2_Rodriguez-de_Marcos,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Rodriguez-de_Marcos\RP_M1.json,indexed,SiO2_SiO2_Rodriguez-de_Marcos,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\SiO2_SiO2_Rodriguez-de_Marcos\SCP_M3.json,indexed,SiO2_SiO2_Rodriguez-de_Marcos,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\CP_M1.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\CP_M2.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\CP_M3.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\CP_M4.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\CP_M5.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\RP_M1.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\RP_M2.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\RP_M3.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\RP_M4.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\SCP_M1.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\SCP_M2.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\SCP_M3.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\SCP_M4.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-amorphous\SCP_M5.json,indexed,Ta2O5_Ta2O5_Bright-amorphous,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\CP_M1.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\CP_M2.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\CP_M3.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\CP_M4.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\CP_M5.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\RP_M1.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,RP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\SCP_M1.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\SCP_M2.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\SCP_M3.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\SCP_M4.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Bright-nanocrystalline\SCP_M5.json,indexed,Ta2O5_Ta2O5_Bright-nanocrystalline,SemiCP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25\CP_M1.json,indexed,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25,CP,1.0
D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25\CP_M2.json,indexed,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25,CP,1.0
