record_key,material,material_class,book,page,N,selected_family,selected_specific_model,selected_epsilon_rms,selected_abs_rms,selected_G_rho,quality_label,selected_model_json
Ti_Ti_Rakic-BB,Ti,metal,Ti,Rakic-BB,2,CP,SemiCP,0.0349621018006344,0.4714400268055846,1.000000000000001,warning,
Ti_Ti_Rakic-BB,Ti,metal,Ti,Rakic-BB,3,CP,SemiCP,0.0013119525595746,0.0203818338556976,1.0000000000000002,excellent,
Ti_Ti_Rakic-BB,Ti,metal,Ti,Rakic-BB,4,CP,SemiCP,0.0003561120057756,0.0057263683497118,1.0000000000000016,excellent,
Ti_Ti_Rakic-BB,Ti,metal,Ti,Rakic-BB,5,CP,SemiCP,0.0001638527790764,0.0021325525628063,1.0000000000000004,excellent,
Ti_Ti_Rakic-LD,Ti,metal,Ti,Rakic-LD,1,none,none,,,,no_model,
Ti_Ti_Rakic-LD,Ti,metal,Ti,Rakic-LD,2,CP,SemiCP,0.0124212634700068,0.1965612742891063,1.000000000000002,warning,data/models/Ti_Ti_Rakic-LD/SemiCP_M2.json
Ti_Ti_Rakic-LD,Ti,metal,Ti,Rakic-LD,3,CP,SemiCP,0.0003781459730425,0.0066204263144657,1.0000000000000029,excellent,data/models/Ti_Ti_Rakic-LD/SemiCP_M3.json
Ti_Ti_Rakic-LD,Ti,metal,Ti,Rakic-LD,4,CP,SemiCP,0.0002352796649586,0.0040294654291119,1.0,excellent,data/models/Ti_Ti_Rakic-LD/SemiCP_M4.json
Ti_Ti_Rakic-LD,Ti,metal,Ti,Rakic-LD,5,CP,SemiCP,9.944991727891244e-05,0.001432032284402,1.0000000000000009,excellent,data/models/Ti_Ti_Rakic-LD/SemiCP_M5.json
Ti_Ti_Werner,Ti,metal,Ti,Werner,1,CP,CP,0.206205117291001,4.859943586753944,1.0000000000000009,poor,data/models/Ti_Ti_Werner/CP_M1.json
Ti_Ti_Werner,Ti,metal,Ti,Werner,2,CP,SemiCP,0.015614944551898,0.8535899499490542,1.0000000000000004,warning,data/models/Ti_Ti_Werner/SemiCP_M2.json
Ti_Ti_Werner,Ti,metal,Ti,Werner,3,CP,SemiCP,0.0065754679008985,0.1686790717126827,1.0000004391271708,acceptable,data/models/Ti_Ti_Werner/SemiCP_M3.json
Ti_Ti_Werner,Ti,metal,Ti,Werner,4,CP,SemiCP,0.0039147181621151,0.1698494654332407,1.0000004700907907,excellent,data/models/Ti_Ti_Werner/SemiCP_M4.json
Ti_Ti_Werner,Ti,metal,Ti,Werner,5,CP,SemiCP,0.0035478138162837,0.111199474910969,1.0000004230531605,excellent,data/models/Ti_Ti_Werner/SemiCP_M5.json
Ti_Ti_Werner-DFT,Ti,metal,Ti,Werner-DFT,1,none,none,,,,no_model,
Ti_Ti_Werner-DFT,Ti,metal,Ti,Werner-DFT,2,none,none,,,,no_model,
Ti_Ti_Werner-DFT,Ti,metal,Ti,Werner-DFT,3,CP,SemiCP,0.0694908639178217,1.782733396264787,1.0000000000000009,poor,data/models/Ti_Ti_Werner-DFT/SemiCP_M3.json
Ti_Ti_Werner-DFT,Ti,metal,Ti,Werner-DFT,4,CP,SemiCP,0.0139434757407054,0.4564153136647313,1.0000000000000009,warning,data/models/Ti_Ti_Werner-DFT/SemiCP_M4.json
Ti_Ti_Werner-DFT,Ti,metal,Ti,Werner-DFT,5,CP,CP,0.0132182983010915,0.468013771620795,1.0000000000000016,warning,data/models/Ti_Ti_Werner-DFT/CP_M5.json
TiN_TiN_Beliaev-sputtering,TiN,nitride_or_carbide,TiN,Beliaev-sputtering,1,CP,SemiCP,0.1535212277635998,1.8949010158888373,1.0000000000000002,poor,data/models/TiN_TiN_Beliaev-sputtering/SemiCP_M1.json
TiN_TiN_Beliaev-sputtering,TiN,nitride_or_carbide,TiN,Beliaev-sputtering,2,CP,SemiCP,0.1201043198713196,1.0286169593184815,1.0,poor,data/models/TiN_TiN_Beliaev-sputtering/SemiCP_M2.json
TiN_TiN_Beliaev-sputtering,TiN,nitride_or_carbide,TiN,Beliaev-sputtering,3,CP,SemiCP,0.0175713235261552,0.1575091778600602,1.0,warning,data/models/TiN_TiN_Beliaev-sputtering/SemiCP_M3.json
TiN_TiN_Beliaev-sputtering,TiN,nitride_or_carbide,TiN,Beliaev-sputtering,4,none,none,,,,no_model,
TiN_TiN_Beliaev-sputtering,TiN,nitride_or_carbide,TiN,Beliaev-sputtering,5,none,none,,,,no_model,
TiN_TiN_Pfluger,TiN,nitride_or_carbide,TiN,Pfluger,1,CP,SemiCP,0.1747704741240716,1.8985439938098896,1.0000000000000016,poor,data/models/TiN_TiN_Pfluger/SemiCP_M1.json
TiN_TiN_Pfluger,TiN,nitride_or_carbide,TiN,Pfluger,2,CP,SemiCP,0.0591778106871536,1.0873628540691742,1.0,poor,data/models/TiN_TiN_Pfluger/SemiCP_M2.json
TiN_TiN_Pfluger,TiN,nitride_or_carbide,TiN,Pfluger,3,CP,SemiCP,0.0202697281857036,0.2052972636002219,1.0,warning,data/models/TiN_TiN_Pfluger/SemiCP_M3.json
TiN_TiN_Pfluger,TiN,nitride_or_carbide,TiN,Pfluger,4,CP,SemiCP,0.0198461741684866,0.1931149097570677,1.0000000000000002,warning,data/models/TiN_TiN_Pfluger/SemiCP_M4.json
TiN_TiN_Pfluger,TiN,nitride_or_carbide,TiN,Pfluger,5,CP,SemiCP,0.0194096710819349,0.1792018634248461,1.0,warning,data/models/TiN_TiN_Pfluger/SemiCP_M5.json
TiN_TiN_Shkondin,TiN,nitride_or_carbide,TiN,Shkondin,1,CP,SemiCP,0.2836817079363825,2.3917081006486054,1.0,poor,
TiN_TiN_Shkondin,TiN,nitride_or_carbide,TiN,Shkondin,2,none,none,,,,no_model,
TiN_TiN_Shkondin,TiN,nitride_or_carbide,TiN,Shkondin,3,CP,SemiCP,0.020348553197972,0.1518736686818243,1.000000000000005,warning,
TiN_TiN_Shkondin,TiN,nitride_or_carbide,TiN,Shkondin,4,CP,SemiCP,0.0022424823692196,0.0178936633437338,1.0,excellent,
TiN_TiN_Shkondin,TiN,nitride_or_carbide,TiN,Shkondin,5,CP,SemiCP,0.0011075195792194,0.0086341135799036,1.0000000000000002,excellent,
TiN_TiN_Shkondin-700,TiN,nitride_or_carbide,TiN,Shkondin-700,1,CP,SemiCP,0.2078240493952166,1.6710373610339049,1.0,poor,
TiN_TiN_Shkondin-700,TiN,nitride_or_carbide,TiN,Shkondin-700,2,CP,CP,0.0955562362115842,0.7013267994335478,1.0000000000000002,poor,
TiN_TiN_Shkondin-700,TiN,nitride_or_carbide,TiN,Shkondin-700,3,none,none,,,,no_model,
TiN_TiN_Shkondin-700,TiN,nitride_or_carbide,TiN,Shkondin-700,4,CP,SemiCP,0.0029997376261676,0.0307791224462868,1.0000000000000004,excellent,
TiN_TiN_Shkondin-700,TiN,nitride_or_carbide,TiN,Shkondin-700,5,CP,SemiCP,0.0019354135305855,0.0104652666223917,1.0,excellent,
TiN_TiN_Shkondin-800,TiN,nitride_or_carbide,TiN,Shkondin-800,1,CP,SemiCP,0.1759741644966564,1.3132171121970886,1.0000000000000004,poor,data/models/TiN_TiN_Shkondin-800/SemiCP_M1.json
TiN_TiN_Shkondin-800,TiN,nitride_or_carbide,TiN,Shkondin-800,2,CP,SemiCP,0.04363471152432,0.2989408813153266,1.0,warning,data/models/TiN_TiN_Shkondin-800/SemiCP_M2.json
TiN_TiN_Shkondin-800,TiN,nitride_or_carbide,TiN,Shkondin-800,3,CP,SemiCP,0.0253482276637088,0.1623970915572053,1.000000000000001,warning,data/models/TiN_TiN_Shkondin-800/SemiCP_M3.json
TiN_TiN_Shkondin-800,TiN,nitride_or_carbide,TiN,Shkondin-800,4,RP,RP,0.0153850917284293,0.0998419417030487,1.0,warning,data/models/TiN_TiN_Shkondin-800/RP_M4.json
TiN_TiN_Shkondin-800,TiN,nitride_or_carbide,TiN,Shkondin-800,5,CP,SemiCP,0.0011719947641959,0.0059344296293128,1.0000000000000009,excellent,data/models/TiN_TiN_Shkondin-800/SemiCP_M5.json
TiN_TiN_Shkondin-900,TiN,nitride_or_carbide,TiN,Shkondin-900,1,CP,SemiCP,0.1782320885376256,1.2323327584471608,1.000000000000001,poor,
TiN_TiN_Shkondin-900,TiN,nitride_or_carbide,TiN,Shkondin-900,2,CP,SemiCP,0.0429351284587112,0.316893656095376,1.0000000000000004,warning,
TiN_TiN_Shkondin-900,TiN,nitride_or_carbide,TiN,Shkondin-900,3,CP,SemiCP,0.0230549156678911,0.1261805243465076,1.0000000000000018,warning,
TiN_TiN_Shkondin-900,TiN,nitride_or_carbide,TiN,Shkondin-900,4,CP,SemiCP,0.0111375906189888,0.0523018941487605,1.0000000000000002,warning,
TiN_TiN_Shkondin-900,TiN,nitride_or_carbide,TiN,Shkondin-900,5,CP,SemiCP,0.0013042016805378,0.0061221797784707,1.0000000000000004,excellent,
TiO2_TiO2_Franta,TiO2,high_k_oxide,TiO2,Franta,1,CP,SemiCP,0.0384011698839222,0.3083916111618011,1.0000000000000009,warning,data/models/TiO2_TiO2_Franta/SemiCP_M1.json
TiO2_TiO2_Franta,TiO2,high_k_oxide,TiO2,Franta,2,CP,SemiCP,0.0044502993209513,0.0339698084094585,1.000000273596992,excellent,data/models/TiO2_TiO2_Franta/SemiCP_M2.json
TiO2_TiO2_Franta,TiO2,high_k_oxide,TiO2,Franta,3,CP,CP,0.0010837777590492,0.0072342682468937,1.0000000073101727,excellent,data/models/TiO2_TiO2_Franta/CP_M3.json
TiO2_TiO2_Franta,TiO2,high_k_oxide,TiO2,Franta,4,RP,RP,0.0008106056728686,0.0046325108884996,1.0,excellent,data/models/TiO2_TiO2_Franta/RP_M4.json
TiO2_TiO2_Franta,TiO2,high_k_oxide,TiO2,Franta,5,CP,SemiCP,0.0007913181973934,0.0044412111670663,1.0000001735669526,excellent,data/models/TiO2_TiO2_Franta/SemiCP_M5.json
TiO2_TiO2_Sarkar,TiO2,high_k_oxide,TiO2,Sarkar,1,CP,SemiCP,0.1328674365119305,0.9399974400133448,1.0000000000000004,poor,data/models/TiO2_TiO2_Sarkar/SemiCP_M1.json
TiO2_TiO2_Sarkar,TiO2,high_k_oxide,TiO2,Sarkar,2,RP,RP,0.005316085426309,0.0335849719762259,1.0,acceptable,data/models/TiO2_TiO2_Sarkar/RP_M2.json
TiO2_TiO2_Sarkar,TiO2,high_k_oxide,TiO2,Sarkar,3,none,none,,,,no_model,
TiO2_TiO2_Sarkar,TiO2,high_k_oxide,TiO2,Sarkar,4,CP,SemiCP,0.0018837667657116,0.0108339368992228,1.0,excellent,data/models/TiO2_TiO2_Sarkar/SemiCP_M4.json
TiO2_TiO2_Sarkar,TiO2,high_k_oxide,TiO2,Sarkar,5,none,none,,,,no_model,
TiO2_TiO2_Siefke,TiO2,high_k_oxide,TiO2,Siefke,1,CP,SemiCP,0.0325595156590552,0.2971832775305865,1.0000000710370207,warning,
TiO2_TiO2_Siefke,TiO2,high_k_oxide,TiO2,Siefke,2,RP,RP,0.0050264474352661,0.0387482266592314,1.0000009583871563,acceptable,
TiO2_TiO2_Siefke,TiO2,high_k_oxide,TiO2,Siefke,3,CP,CP,0.0015852489349911,0.0129496243196534,1.0000008120517947,excellent,
TiO2_TiO2_Siefke,TiO2,high_k_oxide,TiO2,Siefke,4,CP,CP,0.0006162127373807,0.0039121298264816,1.000000000000001,excellent,
TiO2_TiO2_Siefke,TiO2,high_k_oxide,TiO2,Siefke,5,CP,CP,0.0005402575474964,0.0034619477944201,1.0,excellent,
TiO2_TiO2_Zhukovsky,TiO2,high_k_oxide,TiO2,Zhukovsky,1,CP,SemiCP,0.0348645621712184,0.3569084492891932,1.0,warning,data/models/TiO2_TiO2_Zhukovsky/SemiCP_M1.json
TiO2_TiO2_Zhukovsky,TiO2,high_k_oxide,TiO2,Zhukovsky,2,CP,SemiCP,0.0029989929799633,0.0335114276093799,1.0000000380120333,excellent,data/models/TiO2_TiO2_Zhukovsky/SemiCP_M2.json
TiO2_TiO2_Zhukovsky,TiO2,high_k_oxide,TiO2,Zhukovsky,3,RP,RP,0.0020560607056716,0.0196530150785376,1.0,excellent,data/models/TiO2_TiO2_Zhukovsky/RP_M3.json
TiO2_TiO2_Zhukovsky,TiO2,high_k_oxide,TiO2,Zhukovsky,4,RP,RP,0.0006127476690685,0.0051842705752848,1.000000000000001,excellent,data/models/TiO2_TiO2_Zhukovsky/RP_M4.json
TiO2_TiO2_Zhukovsky,TiO2,high_k_oxide,TiO2,Zhukovsky,5,RP,RP,0.0003629406042883,0.0031623192353204,1.0000000000000009,excellent,data/models/TiO2_TiO2_Zhukovsky/RP_M5.json
V_V_Johnson,V,metal,V,Johnson,1,CP,SemiCP,0.3474820854179778,7.724611588849968,1.0000000000000002,poor,data/models/V_V_Johnson/SemiCP_M1.json
V_V_Johnson,V,metal,V,Johnson,2,CP,SemiCP,0.1002196632380928,2.224310615589198,1.0,poor,data/models/V_V_Johnson/SemiCP_M2.json
V_V_Johnson,V,metal,V,Johnson,3,CP,SemiCP,0.0631747952295178,1.3849263797275504,1.0000000000000009,poor,data/models/V_V_Johnson/SemiCP_M3.json
V_V_Johnson,V,metal,V,Johnson,4,CP,SemiCP,0.0619396335041455,1.3054293713307226,1.0000000000000016,poor,data/models/V_V_Johnson/SemiCP_M4.json
V_V_Johnson,V,metal,V,Johnson,5,CP,SemiCP,0.0551959967815854,1.1774762195101236,1.0000000000000002,poor,data/models/V_V_Johnson/SemiCP_M5.json
V_V_Werner,V,metal,V,Werner,1,CP,CP,0.1412230720183075,6.140887750234712,1.0000000606799566,poor,data/models/V_V_Werner/CP_M1.json
V_V_Werner,V,metal,V,Werner,2,CP,SemiCP,0.0012794261595382,0.0497413965891136,1.0,excellent,data/models/V_V_Werner/SemiCP_M2.json
V_V_Werner,V,metal,V,Werner,3,CP,SemiCP,0.0008213350720327,0.0314325196016358,1.0000000000000004,excellent,data/models/V_V_Werner/SemiCP_M3.json
V_V_Werner,V,metal,V,Werner,4,CP,SemiCP,0.0008099673225076,0.0296131762934012,1.0,excellent,data/models/V_V_Werner/SemiCP_M4.json
V_V_Werner,V,metal,V,Werner,5,CP,SemiCP,0.0008079914909035,0.0289486046915839,1.0000004127598592,excellent,data/models/V_V_Werner/SemiCP_M5.json
V_V_Werner-DFT,V,metal,V,Werner-DFT,1,CP,SemiCP,0.5402303841317808,13.307881949692378,1.0000000000000004,poor,
V_V_Werner-DFT,V,metal,V,Werner-DFT,2,CP,CP,0.2132327068389243,4.940101117703873,1.0,poor,
V_V_Werner-DFT,V,metal,V,Werner-DFT,3,CP,SemiCP,0.0202997842142166,0.4218689625971871,1.000000000000001,warning,
V_V_Werner-DFT,V,metal,V,Werner-DFT,4,CP,SemiCP,0.0180946195250695,0.3423691600981779,1.0000000000000009,warning,
V_V_Werner-DFT,V,metal,V,Werner-DFT,5,CP,SemiCP,0.0175388931841403,0.3359562026546446,1.0000000000000022,warning,
VO2_VO2_Oguntoye-20C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-20C,1,CP,CP,0.137577953556226,1.0529597299149862,1.0,poor,
VO2_VO2_Oguntoye-20C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-20C,2,CP,SemiCP,0.0083084720284649,0.0583185761173056,1.0,acceptable,
VO2_VO2_Oguntoye-20C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-20C,3,CP,SemiCP,0.004488908126694,0.0297081441982292,1.0000000000000002,excellent,
VO2_VO2_Oguntoye-20C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-20C,4,CP,SemiCP,0.0029600699793058,0.0231331772968391,1.0000002137894777,excellent,
VO2_VO2_Oguntoye-20C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-20C,5,CP,SemiCP,0.0002571351722932,0.0016191201308903,1.000000000000003,excellent,
VO2_VO2_Oguntoye-30C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-30C,1,CP,CP,0.1773120101735686,1.2788832470585594,1.0000000000000004,poor,data/models/VO2_VO2_Oguntoye-30C/CP_M1.json
VO2_VO2_Oguntoye-30C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-30C,2,CP,SemiCP,0.0083073428436132,0.0585413505093852,1.000000000000001,acceptable,data/models/VO2_VO2_Oguntoye-30C/SemiCP_M2.json
VO2_VO2_Oguntoye-30C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-30C,3,CP,SemiCP,0.0043287309209869,0.0285199640771963,1.000000000000002,excellent,data/models/VO2_VO2_Oguntoye-30C/SemiCP_M3.json
VO2_VO2_Oguntoye-30C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-30C,4,CP,SemiCP,0.00246245426554,0.018104035272401,1.000000000000002,excellent,data/models/VO2_VO2_Oguntoye-30C/SemiCP_M4.json
VO2_VO2_Oguntoye-30C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-30C,5,CP,SemiCP,0.0002169514320103,0.0013782937828798,1.0000000000000009,excellent,data/models/VO2_VO2_Oguntoye-30C/SemiCP_M5.json
VO2_VO2_Oguntoye-40C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-40C,1,CP,SemiCP,0.111344444760851,0.8208351959697096,1.0000000000000004,poor,data/models/VO2_VO2_Oguntoye-40C/SemiCP_M1.json
VO2_VO2_Oguntoye-40C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-40C,2,CP,SemiCP,0.008133126658315,0.0573916063611984,1.0,acceptable,data/models/VO2_VO2_Oguntoye-40C/SemiCP_M2.json
VO2_VO2_Oguntoye-40C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-40C,3,CP,SemiCP,0.004031259546519,0.0263804731018656,1.0,excellent,data/models/VO2_VO2_Oguntoye-40C/SemiCP_M3.json
VO2_VO2_Oguntoye-40C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-40C,4,RP,RP,0.0046049330100024,0.0343997574938954,1.0,excellent,data/models/VO2_VO2_Oguntoye-40C/RP_M4.json
VO2_VO2_Oguntoye-40C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-40C,5,RP,RP,0.000831032473156,0.0061045262173392,1.0,excellent,data/models/VO2_VO2_Oguntoye-40C/RP_M5.json
VO2_VO2_Oguntoye-50C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-50C,1,CP,CP,0.1113500348270968,0.8422484584822276,1.0000000000000002,poor,data/models/VO2_VO2_Oguntoye-50C/CP_M1.json
VO2_VO2_Oguntoye-50C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-50C,2,CP,SemiCP,0.0087660115893752,0.0626304177987534,1.0000000000000002,acceptable,data/models/VO2_VO2_Oguntoye-50C/SemiCP_M2.json
VO2_VO2_Oguntoye-50C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-50C,3,CP,SemiCP,0.0038475623525767,0.0251169064962547,1.0,excellent,data/models/VO2_VO2_Oguntoye-50C/SemiCP_M3.json
VO2_VO2_Oguntoye-50C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-50C,4,CP,CP,0.0032486154715224,0.0241930058830977,1.0000000000000024,excellent,data/models/VO2_VO2_Oguntoye-50C/CP_M4.json
VO2_VO2_Oguntoye-50C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-50C,5,CP,SemiCP,0.0001002923602334,0.0007642870266472,1.0000000000000004,excellent,data/models/VO2_VO2_Oguntoye-50C/SemiCP_M5.json
VO2_VO2_Oguntoye-55C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-55C,1,CP,CP,0.2389374683418552,1.1839599222184547,1.0000000000000002,poor,
VO2_VO2_Oguntoye-55C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-55C,2,CP,SemiCP,0.0504389199214421,0.2746623164409656,1.0,poor,
VO2_VO2_Oguntoye-55C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-55C,3,CP,SemiCP,0.0079402835870553,0.0475836913676043,1.000000000000001,acceptable,
VO2_VO2_Oguntoye-55C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-55C,4,CP,SemiCP,0.003316050541066,0.020009662014903,1.0000000000000024,excellent,
VO2_VO2_Oguntoye-55C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-55C,5,CP,SemiCP,0.0009642710228898,0.0051435600480697,1.0000000000000004,excellent,
VO2_VO2_Oguntoye-60C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-60C,1,CP,CP,0.3589894647541334,1.7660753578701311,1.0,poor,data/models/VO2_VO2_Oguntoye-60C/CP_M1.json
VO2_VO2_Oguntoye-60C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-60C,2,CP,SemiCP,0.0238032212940405,0.1131684533237699,1.0000000000000002,warning,data/models/VO2_VO2_Oguntoye-60C/SemiCP_M2.json
VO2_VO2_Oguntoye-60C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-60C,3,CP,SemiCP,0.0057467800642181,0.0271345180176189,1.000000000000001,acceptable,data/models/VO2_VO2_Oguntoye-60C/SemiCP_M3.json
VO2_VO2_Oguntoye-60C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-60C,4,CP,SemiCP,0.0015751745679824,0.0077494817682388,1.000000000000001,excellent,data/models/VO2_VO2_Oguntoye-60C/SemiCP_M4.json
VO2_VO2_Oguntoye-60C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-60C,5,CP,SemiCP,0.0003407478927497,0.0015615382884556,1.0000000000000004,excellent,data/models/VO2_VO2_Oguntoye-60C/SemiCP_M5.json
VO2_VO2_Oguntoye-70C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-70C,1,CP,CP,0.4122861703918402,2.366776827881565,1.0000000000000002,poor,
VO2_VO2_Oguntoye-70C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-70C,2,CP,SemiCP,0.0108142589363245,0.0485644502685118,1.0000000000000002,warning,
VO2_VO2_Oguntoye-70C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-70C,3,CP,SemiCP,0.008681015157204,0.0411230573492003,1.0000000000000009,acceptable,
VO2_VO2_Oguntoye-70C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-70C,4,CP,SemiCP,0.0036774628398734,0.0218364041759744,1.0,excellent,
VO2_VO2_Oguntoye-70C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-70C,5,CP,SemiCP,0.0002403907536351,0.0012815813358443,1.000000000000001,excellent,
VO2_VO2_Oguntoye-80C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-80C,1,CP,CP,0.4176028179732528,2.391679438262142,1.0,poor,data/models/VO2_VO2_Oguntoye-80C/CP_M1.json
VO2_VO2_Oguntoye-80C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-80C,2,CP,SemiCP,0.0111519594802056,0.0499243835372655,1.0,warning,data/models/VO2_VO2_Oguntoye-80C/SemiCP_M2.json
VO2_VO2_Oguntoye-80C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-80C,3,CP,SemiCP,0.0086902764383603,0.0410531800897925,1.0000000000000004,acceptable,data/models/VO2_VO2_Oguntoye-80C/SemiCP_M3.json
VO2_VO2_Oguntoye-80C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-80C,4,CP,SemiCP,0.0034134816639971,0.0201698781591756,1.0000000000000002,excellent,data/models/VO2_VO2_Oguntoye-80C/SemiCP_M4.json
VO2_VO2_Oguntoye-80C,VO2,lossy_transition_metal_oxide,VO2,Oguntoye-80C,5,CP,SemiCP,0.0002470957535502,0.0013260442106889,1.0000000000000009,excellent,data/models/VO2_VO2_Oguntoye-80C/SemiCP_M5.json
W_W_Rakic-BB,W,metal,W,Rakic-BB,1,CP,SemiCP,0.2771160711422329,5.259909892529336,1.0,poor,
W_W_Rakic-BB,W,metal,W,Rakic-BB,2,CP,SemiCP,0.0547316631692498,1.0702957649796088,1.0000000000000002,poor,
W_W_Rakic-BB,W,metal,W,Rakic-BB,3,CP,SemiCP,0.0416432761358639,0.8000245367778828,1.0000000000000002,warning,
W_W_Rakic-BB,W,metal,W,Rakic-BB,4,none,none,,,,no_model,
W_W_Rakic-BB,W,metal,W,Rakic-BB,5,none,none,,,,no_model,
W_W_Rakic-LD,W,metal,W,Rakic-LD,1,CP,CP,0.3265911375314371,6.400815645195616,1.0000000000000009,poor,data/models/W_W_Rakic-LD/CP_M1.json
W_W_Rakic-LD,W,metal,W,Rakic-LD,2,CP,SemiCP,0.0558166481253781,1.048860657099847,1.0000000000000024,poor,data/models/W_W_Rakic-LD/SemiCP_M2.json
W_W_Rakic-LD,W,metal,W,Rakic-LD,3,none,none,,,,no_model,
W_W_Rakic-LD,W,metal,W,Rakic-LD,4,CP,SemiCP,0.0180819477113279,0.3480733934063436,1.0000000000000002,warning,data/models/W_W_Rakic-LD/SemiCP_M4.json
W_W_Rakic-LD,W,metal,W,Rakic-LD,5,none,none,,,,no_model,
W_W_Weaver,W,metal,W,Weaver,1,CP,SemiCP,0.2860789665194628,5.554284037448904,1.000000000000001,poor,
W_W_Weaver,W,metal,W,Weaver,2,CP,SemiCP,0.0706499588655413,1.410898224965307,1.0000000000000004,poor,
W_W_Weaver,W,metal,W,Weaver,3,CP,SemiCP,0.0334788374970374,0.6212526339694878,1.0000006967358352,warning,
W_W_Weaver,W,metal,W,Weaver,4,CP,SemiCP,0.0272812182714172,0.4956144628880715,1.0000000000000009,warning,
W_W_Weaver,W,metal,W,Weaver,5,CP,SemiCP,0.0233042005969718,0.4896307922111253,1.0,warning,
W_W_Werner,W,metal,W,Werner,1,CP,CP,0.2033279432182124,15.30156492801668,1.0000000000000004,poor,data/models/W_W_Werner/CP_M1.json
W_W_Werner,W,metal,W,Werner,2,CP,SemiCP,0.093172186162388,4.914748701744932,1.0,poor,data/models/W_W_Werner/SemiCP_M2.json
W_W_Werner,W,metal,W,Werner,3,CP,SemiCP,0.0790800701437418,2.2693184719159905,1.0000000000000009,poor,data/models/W_W_Werner/SemiCP_M3.json
W_W_Werner,W,metal,W,Werner,4,CP,SemiCP,0.0135393905490788,0.8393387256556453,1.000000000000001,warning,data/models/W_W_Werner/SemiCP_M4.json
W_W_Werner,W,metal,W,Werner,5,CP,SemiCP,0.0132358401664221,0.759064038017291,1.0,warning,data/models/W_W_Werner/SemiCP_M5.json
W_W_Werner-DFT,W,metal,W,Werner-DFT,1,CP,SemiCP,0.3243285142975528,7.573917148751178,1.0,poor,
W_W_Werner-DFT,W,metal,W,Werner-DFT,2,CP,SemiCP,0.0488016207529576,1.1204344694118524,1.0000000000000009,warning,
W_W_Werner-DFT,W,metal,W,Werner-DFT,3,CP,CP,0.1231256481354916,2.952579748407802,1.0000000000000002,poor,
W_W_Werner-DFT,W,metal,W,Werner-DFT,4,CP,SemiCP,0.0332414407064215,0.7098111811708111,1.0000000000000002,warning,
W_W_Werner-DFT,W,metal,W,Werner-DFT,5,CP,SemiCP,0.0074396190884032,0.1720073991490271,1.0,acceptable,
WS2_WS2_Munkhbat-e,WS2,chalcogenide_or_2D,WS2,Munkhbat-e,1,CP,CP,0.0080258274747573,0.0653748542086288,1.0000000000000004,acceptable,
WS2_WS2_Munkhbat-e,WS2,chalcogenide_or_2D,WS2,Munkhbat-e,2,none,none,,,,no_model,
WS2_WS2_Munkhbat-e,WS2,chalcogenide_or_2D,WS2,Munkhbat-e,3,none,none,,,,no_model,
WS2_WS2_Munkhbat-e,WS2,chalcogenide_or_2D,WS2,Munkhbat-e,4,none,none,,,,no_model,
WS2_WS2_Munkhbat-e,WS2,chalcogenide_or_2D,WS2,Munkhbat-e,5,none,none,,,,no_model,
